context,adcode,city,province,technology,npv_usd,construction_usd,discounted_mwh,selected
area,620900,酒泉,甘肃,T,1569030.6385522722,1097425.0216505441,39355.76714388518,1
area,621000,庆阳,甘肃,T,948187.7384836889,1097425.0216505441,31595.230893027885,0
area,621100,定西,甘肃,T,1004696.7283868878,1097425.0216505441,32301.59326681787,0
area,621200,陇南,甘肃,T,491524.1916670834,1097425.0216505441,25886.936557820318,0
area,622900,临夏,甘肃,T,1143730.2602128705,1097425.0216505441,34039.51241464265,1
area,623000,甘南,甘肃,T,1136176.6410653747,1097425.0216505441,33945.09217529896,1
area,630100,西宁,青海,T,1350344.4274905205,1097425.0216505441,36622.189505613285,1
area,630200,海东,青海,T,1176882.2640698021,1097425.0216505441,34453.91246285431,1
area,632200,海北,青海,T,1455778.5717454033,1097425.0216505441,37940.11630879931,1
area,632300,黄南,青海,T,1244978.5395424215,1097425.0216505441,35305.11590626204,1
area,632500,海南,青海,T,1410826.3340225404,1097425.0216505441,37378.21333726353,1
area,632600,果洛,青海,T,1490879.880060553,1097425.0216505441,38378.88266273868,1
area,632700,玉树,青海,T,1602547.6699742859,1097425.0216505441,39774.73003666035,1
area,632800,海西,青海,T,1639517.7281399264,1097425.0216505441,40236.855763730855,1
area,640100,银川,宁夏,T,1389666.63844771,1097425.0216505441,37113.71714257815,1
area,640200,石嘴山,宁夏,T,1427984.4728116712,1097425.0216505441,37592.69007212766,1
area,640300,吴忠,宁夏,T,1330752.3950760951,1097425.0216505441,36377.28910043297,1
area,640400,固原,宁夏,T,1045737.6819290197,1097425.0216505441,32814.60518609452,0
area,640500,中卫,宁夏,T,1341556.45567165,1097425.0216505441,36512.33985787741,1
area,650100,乌鲁木齐,新疆,T,1321723.600647046,1097425.0216505441,36264.42917006985,1
area,650200,克拉玛依,新疆,T,1278845.7099826457,1097425.0216505441,35728.45553676485,1
area,650400,吐鲁番,新疆,T,1440135.5368053885,1097425.0216505441,37744.57837204913,1
area,650500,哈密,新疆,T,1449833.1651091082,1097425.0216505441,37865.79872584563,1
area,652300,昌吉,新疆,T,1306923.9118711944,1097425.0216505441,36079.4330603717,1
area,652700,博州,新疆,T,1114999.2949911046,1097425.0216505441,33680.37534937058,1
area,652800,巴州,新疆,T,1594098.7937567781,1097425.0216505441,39669.1190839415,1
area,652900,阿克苏,新疆,T,1424848.1859181141,1097425.0216505441,37553.4864859582,1
area,653000,克州,新疆,T,1570552.9458311344,1097425.0216505441,39374.79598487096,1
area,653100,喀什,新疆,T,1613208.16457141,1097425.0216505441,39907.986219124396,1
area,653200,和田,新疆,T,1674807.935390374,1097425.0216505441,40677.98335436145,1
area,654000,伊犁,新疆,T,1174906.255635289,1097425.0216505441,34429.21235742289,1
area,654200,塔城,新疆,T,1222821.2130952182,1097425.0216505441,35028.149325672006,1
area,654300,阿勒泰,新疆,T,1232159.2598439509,1097425.0216505441,35144.87491003116,1
