context,strategy,share,before_viable,after_viable,new_viable,before_si,after_si,before_sj,after_sj,before_t,after_t,switches,before_npv_usd,after_npv_usd,private_gain_usd,direct_support_usd,admin_usd,total_public_usd,additional_discounted_mwh,new_support_usd,switch_support_usd,same_support_usd
area,Matched gap,0.23800000000000002,337,337,0,204,48,0,0,133,289,156,308817476.75422394,308817632.75422394,156.0,5398393.418177524,269919.67090887617,5668313.0890864,637482.5470168879,0.0,5398393.418177524,0.0
area,General,0.23900000000000002,337,337,0,204,48,0,0,133,289,156,308817476.75422394,388385578.75788736,79568102.00366336,84966339.42184089,4248316.971092044,89214656.39293294,637482.5470168879,0.0,40916394.50721888,44049944.914621994
area,New technology,0.23900000000000002,337,337,0,204,0,0,0,133,337,204,308817476.75422394,387097748.1975014,78280271.44327743,88389903.51879978,4419495.175939989,92809398.69473977,795501.041413649,0.0,53506054.355593935,34883849.16320585
area,Matched gap,0.23900000000000002,337,337,0,204,48,0,0,133,289,156,308817476.75422394,308817632.75422394,156.0,5398393.418177524,269919.67090887617,5668313.0890864,637482.5470168879,0.0,5398393.418177524,0.0
area,General,0.24,337,337,0,204,48,0,0,133,289,156,308817476.75422394,388741086.454213,79923609.69998905,85321847.1181666,4266092.35590833,89587939.47407493,637482.5470168879,0.0,41087592.810596384,44234254.30757022
area,New technology,0.24,337,337,0,204,0,0,0,133,337,204,308817476.75422394,387467580.42979765,78650103.67557368,88759735.75109604,4437986.787554802,93197722.53865084,795501.041413649,0.0,53729929.060010664,35029806.691085376
area,Matched gap,0.24,337,337,0,204,48,0,0,133,289,156,308817476.75422394,308817632.75422394,156.0,5398393.418177524,269919.67090887617,5668313.0890864,637482.5470168879,0.0,5398393.418177524,0.0
area,General,0.241,337,337,0,204,48,0,0,133,289,156,308817476.75422394,389096594.1505387,80279117.39631474,85677354.81449226,4283867.740724613,89961222.55521688,637482.5470168879,0.0,41258791.11397385,44418563.70051841
area,New technology,0.241,337,337,0,204,0,0,0,133,337,204,308817476.75422394,387837412.6620939,79019935.90786989,89129567.98339224,4456478.399169612,93586046.38256185,795501.041413649,0.0,53953803.76442734,35175764.21896488
area,Matched gap,0.241,337,337,0,204,48,0,0,133,289,156,308817476.75422394,308817632.75422394,156.0,5398393.418177524,269919.67090887617,5668313.0890864,637482.5470168879,0.0,5398393.418177524,0.0
area,General,0.242,337,337,0,204,47,0,0,133,290,157,308817476.75422394,389452188.4079858,80634711.65376183,86105082.0463361,4305254.102316805,90410336.14865291,641099.8624955447,0.0,41695566.27259078,44409515.77374533
area,New technology,0.242,337,337,0,204,0,0,0,133,337,204,308817476.75422394,388207244.8943901,79389768.14016612,89499400.21568848,4474970.010784424,93974370.22647291,795501.041413649,0.0,54177678.46884407,35321721.74684441
area,Matched gap,0.242,337,337,0,204,47,0,0,133,290,157,308817476.75422394,308817633.75422394,157.0,5470527.392574258,273526.36962871294,5744053.762202972,641099.8624955447,0.0,5470527.392574258,0.0
area,General,0.243,337,337,0,204,47,0,0,133,290,157,308817476.75422394,389807994.5321442,80990517.77792025,86460888.1704945,4323044.408524725,90783932.57901922,641099.8624955447,0.0,41867862.00098989,44593026.16950459
area,New technology,0.243,337,337,0,204,0,0,0,133,337,204,308817476.75422394,388577077.12668633,79759600.37246236,89869232.44798468,4493461.622399234,94362694.07038392,795501.041413649,0.0,54401553.17326075,35467679.27472392
area,Matched gap,0.243,337,337,0,204,47,0,0,133,290,157,308817476.75422394,308817633.75422394,157.0,5470527.392574258,273526.36962871294,5744053.762202972,641099.8624955447,0.0,5470527.392574258,0.0
area,General,0.244,337,337,0,204,46,0,0,133,291,158,308817476.75422394,390163988.6041305,81346511.8499065,86889510.68583652,4344475.534291826,91233986.22012836,644710.9846122139,0.0,42307929.43467178,44581581.251164734
area,New technology,0.244,337,337,0,204,0,0,0,133,337,204,308817476.75422394,388946909.35898256,80129432.60475862,90239064.68028095,4511953.234014048,94751017.914295,795501.041413649,0.0,54625427.87767749,35613636.80260346
area,Matched gap,0.244,337,337,0,204,46,0,0,133,291,158,308817476.75422394,308817634.75422394,158.0,5543156.835930002,277157.8417965001,5820314.6777265025,644710.9846122139,0.0,5543156.835930002,0.0
area,General,0.245,337,337,0,204,46,0,0,133,291,158,308817476.75422394,390520093.1561216,81702616.40189762,87245615.23782763,4362280.761891382,91607895.99971901,644710.9846122139,0.0,42481322.588092566,44764292.64973507
area,New technology,0.245,337,337,0,204,0,0,0,133,337,204,308817476.75422394,389316741.5912788,80499264.83705482,90608896.91257715,4530444.845628858,95139341.75820601,795501.041413649,0.0,54849302.582094185,35759594.33048299
area,Matched gap,0.245,337,337,0,204,46,0,0,133,291,158,308817476.75422394,308817634.75422394,158.0,5543156.835930002,277157.8417965001,5820314.6777265025,644710.9846122139,0.0,5543156.835930002,0.0
area,General,0.246,337,337,0,204,46,0,0,133,291,158,308817476.75422394,390876197.7081127,82058720.95388877,87601719.78981876,4380085.989490938,91981805.7793097,644710.9846122139,0.0,42654715.74151334,44947004.048305415
area,New technology,0.246,337,337,0,204,0,0,0,133,337,204,308817476.75422394,389686573.823575,80869097.06935106,90978729.14487341,4548936.457243671,95527665.60211709,795501.041413649,0.0,55073177.2865109,35905551.858362496
area,Matched gap,0.246,337,337,0,204,46,0,0,133,291,158,308817476.75422394,308817634.75422394,158.0,5543156.835930002,277157.8417965001,5820314.6777265025,644710.9846122139,0.0,5543156.835930002,0.0
area,General,0.247,337,337,0,204,46,0,0,133,291,158,308817476.75422394,391232302.2601039,82414825.50587991,87957824.34180991,4397891.217090496,92355715.55890042,644710.9846122139,0.0,42828108.89493415,45129715.44687578
area,New technology,0.247,337,337,0,204,0,0,0,133,337,204,308817476.75422394,390056406.05587125,81238929.3016473,91348561.37716967,4567428.068858484,95915989.44602816,795501.041413649,0.0,55297051.99092764,36051509.38624203
area,Matched gap,0.247,337,337,0,204,46,0,0,133,291,158,308817476.75422394,308817634.75422394,158.0,5543156.835930002,277157.8417965001,5820314.6777265025,644710.9846122139,0.0,5543156.835930002,0.0
area,General,0.248,337,337,0,204,46,0,0,133,291,158,308817476.75422394,391588406.81209505,82770930.05787104,88313928.89380103,4415696.4446900515,92729625.33849108,644710.9846122139,0.0,43001502.04835491,45312426.84544611
area,New technology,0.248,337,337,0,204,0,0,0,133,337,204,308817476.75422394,390426238.28816754,81608761.53394353,91718393.60946587,4585919.680473293,96304313.28993917,795501.041413649,0.0,55520926.695344314,36197466.91412154
area,Matched gap,0.248,337,337,0,204,46,0,0,133,291,158,308817476.75422394,308817634.75422394,158.0,5543156.835930002,277157.8417965001,5820314.6777265025,644710.9846122139,0.0,5543156.835930002,0.0
area,General,0.249,337,337,0,204,46,0,0,133,291,158,308817476.75422394,391944511.36408615,83127034.60986216,88670033.44579218,4433501.672289609,93103535.1180818,644710.9846122139,0.0,43174895.201775715,45495138.24401647
area,New technology,0.249,337,337,0,204,0,0,0,133,337,204,308817476.75422394,390796070.5204637,81978593.76623976,92088225.84176213,4604411.292088106,96692637.13385023,795501.041413649,0.0,55744801.39976105,36343424.442001075
area,Matched gap,0.249,337,337,0,204,46,0,0,133,291,158,308817476.75422394,308817634.75422394,158.0,5543156.835930002,277157.8417965001,5820314.6777265025,644710.9846122139,0.0,5543156.835930002,0.0
area,General,0.25,337,337,0,204,46,0,0,133,291,158,308817476.75422394,392300615.91607726,83483139.16185331,89026137.99778329,4451306.899889165,93477444.89767246,644710.9846122139,0.0,43348288.355196476,45677849.6425868
area,New technology,0.25,337,337,0,204,0,0,0,133,337,204,308817476.75422394,391165902.75275993,82348425.99853602,92458058.07405832,4622902.903702917,97080960.97776124,795501.041413649,0.0,55968676.10417773,36489381.96988058
area,Matched gap,0.25,337,337,0,204,46,0,0,133,291,158,308817476.75422394,308817634.75422394,158.0,5543156.835930002,277157.8417965001,5820314.6777265025,644710.9846122139,0.0,5543156.835930002,0.0
area,General,0.251,337,337,0,204,45,0,0,133,292,159,308817476.75422394,392656899.91530955,83839423.16108558,89457147.93578705,4472857.396789352,93930005.33257641,648295.8880361866,0.0,43797135.18905157,45660012.74673548
area,New technology,0.251,337,337,0,204,0,0,0,133,337,204,308817476.75422394,391535734.9850562,82718258.23083223,92827890.30635458,4641394.51531773,97469284.82167232,795501.041413649,0.0,56192550.808594465,36635339.49776012
area,Matched gap,0.251,337,337,0,204,45,0,0,133,292,159,308817476.75422394,308817635.75422394,159.0,5617883.774701475,280894.1887350738,5898777.9634365495,648295.8880361866,0.0,5617883.774701476,0.0
area,General,0.252,337,337,0,204,44,0,0,133,293,160,308817476.75422394,393013491.9997012,84196015.2454772,89888754.72945622,4494437.736472811,94383192.46592903,651877.1818288334,0.0,44248176.87294993,45640577.85650629
area,New technology,0.252,337,337,0,204,0,0,0,133,337,204,308817476.75422394,391905567.2173524,83088090.46312846,93197722.53865078,4659886.126932539,97857608.66558333,795501.041413649,0.0,56416425.51301116,36781297.02563964
area,Matched gap,0.252,337,337,0,204,44,0,0,133,293,160,308817476.75422394,308817636.75422394,160.0,5692899.4839790175,284644.97419895086,5977544.458177969,651877.1818288334,0.0,5692899.483979018,0.0
area,General,0.253,337,337,0,204,43,0,0,133,294,161,308817476.75422394,393370343.1289109,84552866.37468699,90320958.37879086,4516047.918939543,94837006.2977304,655454.2529858889,0.0,44701413.406891614,45619544.97189924
area,New technology,0.253,337,337,0,204,0,0,0,133,337,204,308817476.75422394,392275399.4496486,83457922.69542469,93567554.77094704,4678377.738547352,98245932.5094944,795501.041413649,0.0,56640300.21742788,36927254.55351916
area,Matched gap,0.253,337,337,0,204,43,0,0,133,294,161,308817476.75422394,308817637.75422394,161.0,5768253.004103868,288412.65020519344,6056665.654309062,655454.2529858889,0.0,5768253.004103868,0.0
area,General,0.254,337,337,0,204,42,0,0,133,295,162,308817476.75422394,393727504.83804494,84910028.08382094,90753758.88379094,4537687.944189548,95291446.82798049,659027.7456961784,0.0,45156844.790876605,45596914.09291434
area,New technology,0.254,337,337,0,204,0,0,0,133,337,204,308817476.75422394,392645231.6819449,83827754.92772093,93937387.0032433,4696869.350162165,98634256.35340546,795501.041413649,0.0,56864174.92184462,37073212.081398696
area,Matched gap,0.254,337,337,0,204,42,0,0,133,295,162,308817476.75422394,308817638.75422394,162.0,5843892.799969988,292194.6399984994,6136087.439968487,659027.7456961784,0.0,5843892.799969989,0.0
area,General,0.255,337,337,0,204,42,0,0,133,295,162,308817476.75422394,394084803.10136694,85267326.34714295,91111057.14711294,4555552.857355647,95666610.00446859,659027.7456961784,0.0,45334627.644383974,45776429.50272894
area,New technology,0.255,337,337,0,204,0,0,0,133,337,204,308817476.75422394,393015063.9142412,84197587.16001718,94307219.2355395,4715360.961776975,99022580.19731647,795501.041413649,0.0,57088049.626261294,37219169.6092782
area,Matched gap,0.255,337,337,0,204,42,0,0,133,295,162,308817476.75422394,308817638.75422394,162.0,5843892.799969988,292194.6399984994,6136087.439968487,659027.7456961784,0.0,5843892.799969989,0.0
area,General,0.256,337,337,0,204,42,0,0,133,295,162,308817476.75422394,394442101.3646889,85624624.61046496,91468355.41043493,4573417.770521747,96041773.18095668,659027.7456961784,0.0,45512410.49789137,45955944.91254358
area,New technology,0.256,337,337,0,204,0,0,0,133,337,204,308817476.75422394,393384896.14653736,84567419.39231339,94677051.46783574,4733852.573391787,99410904.04122753,795501.041413649,0.0,57311924.330678016,37365127.13715772
area,Matched gap,0.256,337,337,0,204,42,0,0,133,295,162,308817476.75422394,308817638.75422394,162.0,5843892.799969988,292194.6399984994,6136087.439968487,659027.7456961784,0.0,5843892.799969989,0.0
area,General,0.257,337,337,0,204,42,0,0,133,295,162,308817476.75422394,394799399.6280109,85981922.87378696,91825653.67375696,4591282.683687848,96416936.35744481,659027.7456961784,0.0,45690193.35139876,46135460.32235819
area,New technology,0.257,337,337,0,204,0,0,0,133,337,204,308817476.75422394,393754728.37883365,84937251.62460963,95046883.700132,4752344.1850066,99799227.8851386,795501.041413649,0.0,57535799.03509474,37511084.665037245
area,Matched gap,0.257,337,337,0,204,42,0,0,133,295,162,308817476.75422394,308817638.75422394,162.0,5843892.799969988,292194.6399984994,6136087.439968487,659027.7456961784,0.0,5843892.799969989,0.0
area,General,0.258,337,337,0,204,42,0,0,133,295,162,308817476.75422394,395156697.8913329,86339221.13710898,92182951.93707895,4609147.596853948,96792099.53393291,659027.7456961784,0.0,45867976.20490614,46314975.73217282
area,New technology,0.258,337,337,0,204,0,0,0,133,337,204,308817476.75422394,394124560.6111298,85307083.85690586,95416715.93242821,4770835.796621411,100187551.72904962,795501.041413649,0.0,57759673.73951144,37657042.19291677
area,Matched gap,0.258,337,337,0,204,42,0,0,133,295,162,308817476.75422394,308817638.75422394,162.0,5843892.799969988,292194.6399984994,6136087.439968487,659027.7456961784,0.0,5843892.799969989,0.0
area,General,0.259,337,337,0,204,42,0,0,133,295,162,308817476.75422394,395513996.154655,86696519.40043099,92540250.20040101,4627012.51002005,97167262.71042106,659027.7456961784,0.0,46045759.05841355,46494491.141987465
area,New technology,0.259,337,337,0,204,0,0,0,133,337,204,308817476.75422394,394494392.8434261,85676916.0892021,95786548.16472448,4789327.408236224,100575875.57296072,795501.041413649,0.0,57983548.44392818,37802999.72079632
area,Matched gap,0.259,337,337,0,204,42,0,0,133,295,162,308817476.75422394,308817638.75422394,162.0,5843892.799969988,292194.6399984994,6136087.439968487,659027.7456961784,0.0,5843892.799969989,0.0
area,General,0.26,337,337,0,204,42,0,0,133,295,162,308817476.75422394,395871294.417977,87053817.663753,92897548.46372297,4644877.4231861485,97542425.88690913,659027.7456961784,0.0,46223541.911920905,46674006.551802054
area,New technology,0.26,337,337,0,204,0,0,0,133,337,204,308817476.75422394,394864225.07572234,86046748.32149833,96156380.39702065,4807819.019851033,100964199.4168717,795501.041413649,0.0,58207423.148344845,37948957.24867581
area,Matched gap,0.26,337,337,0,204,42,0,0,133,295,162,308817476.75422394,308817638.75422394,162.0,5843892.799969988,292194.6399984994,6136087.439968487,659027.7456961784,0.0,5843892.799969989,0.0
area,General,0.261,337,337,0,204,41,0,0,133,296,163,308817476.75422394,396228866.8828609,87411390.12863696,93332736.39138481,4666636.81956924,97999373.21095406,662576.5300700711,0.0,46687752.696079105,46644983.69530572
area,New technology,0.261,337,337,0,204,0,0,0,133,337,204,308817476.75422394,395234057.30801857,86416580.5537946,96526212.62931693,4826310.631465847,101352523.26078278,795501.041413649,0.0,58431297.85276158,38094914.776555344
area,Matched gap,0.261,337,337,0,204,41,0,0,133,296,163,308817476.75422394,308817639.75422394,163.0,5921509.262747868,296075.4631373934,6217584.725885262,662576.5300700711,0.0,5921509.262747869,0.0
area,General,0.262,337,337,0,204,41,0,0,133,296,163,308817476.75422394,396586463.5740156,87768986.81979167,93690333.08253953,4684516.654126977,98374849.73666652,662576.5300700711,0.0,46866632.97460813,46823700.10793139
area,New technology,0.262,337,337,0,204,0,0,0,133,337,204,308817476.75422394,395603889.5403148,86786412.7860908,96896044.86161312,4844802.243080656,101740847.10469379,795501.041413649,0.0,58655172.55717827,38240872.30443486
area,Matched gap,0.262,337,337,0,204,41,0,0,133,296,163,308817476.75422394,308817639.75422394,163.0,5921509.262747868,296075.4631373934,6217584.725885262,662576.5300700711,0.0,5921509.262747869,0.0
area,General,0.263,337,337,0,204,39,0,0,133,298,165,308817476.75422394,396944425.95932424,88126949.20510025,94204902.81370476,4710245.140685238,98915147.95439,669656.893564095,0.0,47622758.814525366,46582143.99917941
area,New technology,0.263,337,337,0,204,0,0,0,133,337,204,308817476.75422394,395973721.772611,87156245.01838703,97265877.09390938,4863293.854695469,102129170.94860485,795501.041413649,0.0,58879047.261594996,38386829.83231439
