sj_degradation,relative_sj_yield_change,replacement_rule,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
0.01505,-0.03,full,298,324,26,273,-277069.6738688677,-523087.0334180348,331916.43733729,-608986.1112061576,578956.3962722133,-1102043.429690248,24174150.0,7864227.593792524,25,299,0,True,True
0.01505,-0.03,half,318,336,18,89,-39975.4174568257,-84615.31570350233,213272.2442188869,-253247.6616757126,372007.2766760261,-456622.59237952845,27165600.0,24778719.21357925,0,336,0,True,True
0.01505,-0.03,salvage,330,337,7,0,77505.7411184664,135191.99268445838,77505.74111846638,0.0,135191.9926844584,0.0,27246450.0,25760774.133323368,0,337,0,False,False
0.01505,-0.03,stop_option,330,337,7,44,-132878.16817086842,-354832.72751872847,70835.06412881853,-203713.23229968693,114017.7932850672,-468850.52080379566,27246450.0,25447466.641800348,0,337,0,True,True
0.01505,-0.0275,full,298,324,26,281,-287492.2145713788,-542634.2439370737,332771.89207269537,-620264.1066440742,580448.5519327087,-1123082.7958697823,24820950.0,8374331.165798005,17,307,0,True,True
0.01505,-0.0275,half,319,336,17,78,-18548.91698520702,-45450.96200192568,201361.24332056413,-219910.16030577116,351231.1132193173,-396682.0752212429,27165600.0,24963935.83622265,0,336,0,True,True
0.01505,-0.0275,salvage,330,337,7,0,77705.4981832047,135540.42565529465,77705.49818320472,0.0,135540.42565529465,0.0,27246450.0,25768764.415912896,0,337,0,False,False
0.01505,-0.0275,stop_option,330,337,7,39,-108648.29411508839,-300386.5395100512,71017.62872708868,-179665.92284217707,114311.65357703903,-414698.1930870902,27246450.0,25530341.61450517,0,337,0,True,True
0.01505,-0.025,full,298,325,27,286,-276651.72117805644,-524601.5619701198,345842.8609508699,-622494.5821289263,603248.0285063986,-1127849.5904765185,25306050.0,8899366.155248353,12,313,0,True,True
0.01505,-0.025,half,319,336,17,63,25268.292021342626,33399.86288598602,201878.88147820055,-176610.58945685788,352134.0209653823,-318734.1580793963,27165600.0,25122021.64325545,0,336,0,False,False
0.01505,-0.025,salvage,330,337,7,0,77905.25524794302,135888.85862613088,77905.25524794303,0.0,135888.85862613088,0.0,27246450.0,25776754.698502433,0,337,0,False,False
0.01505,-0.025,stop_option,330,337,7,27,-53725.12620571799,-174810.181174941,71200.19332535882,-124925.31953107682,114605.51386901084,-289415.6950439518,27246450.0,25600100.356016688,0,337,0,True,True
0.01505,-0.0225,full,298,325,27,290,-274899.9833628414,-522246.5687669431,346729.63751741056,-621629.620880252,604794.8183230817,-1127041.387090025,25629450.0,9432938.267909918,8,317,0,True,True
0.01505,-0.0225,half,320,336,16,54,40068.366269025326,60670.4642583527,189926.56116746596,-149858.19489844062,331285.78473548393,-270615.32047713123,27165600.0,25254794.8907053,0,336,0,False,False
0.01505,-0.0225,salvage,330,337,7,0,78105.01231268133,136237.29159696712,78105.01231268134,0.0,136237.29159696712,0.0,27246450.0,25784744.981091965,0,337,0,False,False
0.01505,-0.0225,stop_option,330,337,7,24,-39069.88619493228,-141594.66151515383,71382.75792362899,-110452.64411856126,114899.37416098267,-256494.03567613653,27246450.0,25654517.962732285,0,337,0,True,True
0.01505,-0.02,full,298,326,28,294,-260699.266873846,-498203.8183872874,359838.8094486789,-620538.0763225248,627660.9318555292,-1125864.7502428167,26033700.0,9976506.531173948,4,322,0,True,True
0.01505,-0.02,half,321,336,15,35,80715.08562424408,134692.66536096166,177969.59497183652,-97254.50934759242,310429.4447647832,-175736.7794038215,27165600.0,25358365.573637135,0,336,0,False,False
0.01505,-0.02,salvage,330,337,7,0,78304.76937741965,136585.72456780335,78304.76937741965,0.0,136585.72456780332,0.0,27246450.0,25792735.263681497,0,337,0,False,False
0.01505,-0.02,stop_option,330,337,7,17,-6900.451352956756,-67445.84975832867,71565.32252189913,-78465.77387485589,115193.2344529545,-182639.08421128316,27246450.0,25700447.371074386,0,337,0,True,True
0.01505,-0.0175,full,298,328,30,295,-225449.88448116079,-436902.31975277705,385194.9804040217,-610644.8648851826,671889.2848630955,-1108791.6046158727,26276250.0,10526431.484197091,3,325,0,True,True
0.01505,-0.0175,half,323,337,14,23,100122.33728915034,170592.51493882615,164023.40515174964,-63901.06786259929,286103.3346608694,-115510.81972204319,27246450.0,25433505.407130092,0,337,0,False,False
0.01505,-0.0175,salvage,330,337,7,0,78504.52644215798,136934.15753863956,78504.52644215798,0.0,136934.15753863956,0.0,27246450.0,25800725.54627103,0,337,0,False,False
0.01505,-0.0175,stop_option,330,337,7,14,7313.810691589537,-35037.97949268004,71747.8871201693,-64434.07642857975,115487.09474492632,-150525.07423760637,27246450.0,25737225.85914041,0,337,0,False,True
0.01505,-0.015,full,298,328,30,295,-211658.7134429551,-412846.60636688164,386175.12030326854,-597833.8337462237,673598.9268093121,-1086445.5331761937,26276250.0,11078078.325725323,3,325,0,True,True
0.01505,-0.015,half,323,337,14,15,122828.97952724331,211559.0628242458,164440.76750582532,-41611.78797858203,286831.3329678945,-75272.27014364865,27246450.0,25491316.40159825,0,337,0,False,False
0.01505,-0.015,salvage,330,337,7,0,78704.28350689629,137282.5905094758,78704.28350689629,0.0,137282.5905094758,0.0,27246450.0,25808715.828860566,0,337,0,False,False
0.01505,-0.015,stop_option,331,337,6,12,6320.660385604366,-29957.770546196673,61257.23508940553,-54936.57470380116,98601.09330792665,-128558.86385412332,27246450.0,25769546.49954717,0,337,0,False,True
0.01505,-0.0125,full,298,328,30,296,-200728.60316289723,-393961.21678894496,387155.2602025155,-587883.8633654127,675308.5687555285,-1069269.7855444737,26357100.0,11631158.386940874,2,326,0,True,True
0.01505,-0.0125,half,324,337,13,10,124700.23301918636,215695.79596127124,152390.92731971142,-27690.694300525036,265812.99441926955,-50117.19845799832,27246450.0,25532164.16634629,0,337,0,False,False
0.01505,-0.0125,salvage,330,337,7,0,78904.0405716346,137631.02348031205,78904.0405716346,0.0,137631.02348031205,0.0,27246450.0,25816706.1114501,0,337,0,False,False
0.01505,-0.0125,stop_option,332,337,5,8,13996.866652610417,-4652.341006734561,50722.84998215322,-36725.9833295428,81644.69807745595,-86297.0390841905,27246450.0,25794113.40706303,0,337,0,False,True
0.01505,-0.01,full,298,328,30,297,-189735.24661172632,-374973.6971794112,388135.4001017623,-577870.6467134886,677018.2107017452,-1051991.9078811563,26437950.0,12186768.299000956,1,327,0,True,True
0.01505,-0.01,half,324,337,13,6,136156.2038461256,236400.64202595822,152776.72713571068,-16620.523289585068,266485.93870893854,-30085.29668298034,27246450.0,25565175.65189608,0,337,0,False,False
0.01505,-0.01,salvage,330,337,7,0,79103.79763637292,137979.45645114826,79103.79763637291,0.0,137979.45645114826,0.0,27246450.0,25824696.394039627,0,337,0,False,False
0.01505,-0.01,stop_option,333,337,4,7,8228.089198763697,-10538.819203607782,40178.21180264705,-31950.122603883356,64671.799259571955,-75210.61846317974,27246450.0,25812672.959460605,0,337,0,False,True
0.01505,-0.0075,full,298,329,31,298,-166487.2636986426,-334608.95790546876,401330.1554370065,-567817.4191356492,700033.6059616782,-1034642.5638671471,26599650.0,12744600.269188792,0,329,0,True,True
0.01505,-0.0075,half,324,337,13,3,144745.84814540652,251923.6379886159,153162.52695170997,-8416.678806303433,267158.8829986076,-15235.245009991748,27246450.0,25589840.91322148,0,337,0,False,False
0.01505,-0.0075,salvage,332,337,5,0,55780.53052849318,97297.06427317206,55780.53052849319,0.0,97297.06427317206,0.0,27246450.0,25831324.42727166,0,337,0,False,False
0.01505,-0.0075,stop_option,333,337,4,6,13058.733241607479,574.3879885558563,40279.67193346182,-27220.93869185434,64835.111883964826,-64260.72389540897,27246450.0,25828634.72326908,0,337,0,False,False
0.01505,-0.005,full,298,329,31,298,-152506.00662633625,-310221.6805688169,402341.0626295432,-554847.0692558794,701796.9147928158,-1012018.595361633,26599650.0,13303850.552081047,0,329,0,True,True
0.01505,-0.005,half,325,337,12,3,132824.87791036515,231130.0851814242,141082.23797585763,-8257.360065492474,246087.43312558066,-14957.347944156441,27246450.0,25610533.91329987,0,337,0,False,False
0.01505,-0.005,salvage,332,337,5,0,55921.035643174524,97542.14503960322,55921.03564317452,0.0,97542.1450396032,0.0,27246450.0,25836944.63185892,0,337,0,False,False
0.01505,-0.005,stop_option,333,337,4,3,26666.369624220177,32718.078274663625,40381.13206427658,-13714.762440056398,64998.424508357675,-32280.34623369405,27246450.0,25841148.18485776,0,337,0,False,False
0.01505,-0.0025,full,298,330,32,298,-126319.22219623899,-264544.50210416625,415557.49717986985,-541876.7193761088,724850.1247519513,-989394.6268561177,26680500.0,13863358.932936186,0,330,0,True,True
0.01505,-0.0025,half,326,337,11,2,123552.56266862858,215136.36029127482,128996.06353590952,-5443.500867280927,225005.7173340875,-9869.35704281267,27246450.0,25630866.276228514,0,337,0,False,False
0.01505,-0.0025,salvage,333,337,4,0,44294.917341659944,77262.89762276222,44294.917341659944,0.0,77262.89762276222,0.0,27246450.0,25841679.25857195,0,337,0,False,False
0.01505,-0.0025,stop_option,333,337,4,2,31340.988953851418,43553.787862029145,40482.592195091354,-9141.603241239933,65161.73713275054,-21607.9492707214,27246450.0,25850868.960137736,0,337,0,False,False
0.01505,0.0,full,298,330,32,298,-112307.37482980278,-240103.8666193242,416598.9946665361,-528906.369496339,726666.7917312796,-966770.6583506037,26680500.0,14423832.82759363,0,330,0,True,True
0.01505,0.0,half,327,337,10,1,114173.3635703649,198964.38904520325,116876.5449766896,-2703.1814063246966,203865.83994238754,-4901.450897184324,27246450.0,25646923.28489607,0,337,0,False,False
0.01505,0.0,salvage,333,337,4,0,44405.932172090164,77456.53897018768,44405.932172090164,0.0,77456.53897018768,0.0,27246450.0,25846119.851789158,0,337,0,False,False
0.01505,0.0,stop_option,333,337,4,2,31540.86932328774,43875.520028498126,40584.05232590611,-9043.183002618367,65325.049757143395,-21449.52972864527,27246450.0,25858864.174915187,0,337,0,False,False
0.01505,0.0025,full,298,330,32,298,-98295.52746336666,-215663.2311344819,417640.4921532024,-515936.01961656916,728483.4587106076,-944146.6898450895,26680500.0,14984306.72225108,0,330,0,True,True
0.01505,0.0025,half,328,337,9,0,104706.97551527029,182638.6595831094,104706.97551527029,0.0,182638.65958310937,0.0,27246450.0,25659492.735290382,0,337,0,False,False
0.01505,0.0025,salvage,333,337,4,0,44516.94700252038,77650.18031761314,44516.94700252039,0.0,77650.18031761315,0.0,27246450.0,25850560.445006367,0,337,0,False,False
0.01505,0.0025,stop_option,333,337,4,2,31740.749692724068,44197.252194967106,40685.51245672087,-8944.762763996801,65488.362381536244,-21291.11018656914,27246450.0,25866859.38969264,0,337,0,False,False
0.01505,0.005,full,298,330,32,298,-84283.68009693042,-191222.59564963926,418681.9896398688,-502965.66973679914,730300.1256899359,-921522.7213395752,26680500.0,15544780.616908528,0,330,0,True,True
0.01505,0.005,half,328,337,9,0,104968.09016742808,183094.1175870573,104968.09016742806,0.0,183094.11758705726,0.0,27246450.0,25669937.321376696,0,337,0,False,False
0.01505,0.005,salvage,333,337,4,0,44627.96183295062,77843.82166503862,44627.961832950605,0.0,77843.8216650386,0.0,27246450.0,25855001.038223576,0,337,0,False,False
0.01505,0.005,stop_option,333,337,4,1,36340.23256908121,55062.823697381355,40786.97258753564,-4446.740018454431,65651.6750059291,-10588.851308547746,27246450.0,25873574.70684165,0,337,0,False,False
0.01505,0.0075,full,298,330,32,298,-70271.83273049298,-166781.96016479493,419723.4871265352,-489995.3198570282,732116.7926692641,-898898.7528340592,26680500.0,16105254.511566024,0,330,0,True,True
0.01505,0.0075,half,328,337,9,0,105229.20481958587,183549.5755910052,105229.20481958585,0.0,183549.5755910052,0.0,27246450.0,25680381.907463007,0,337,0,False,False
0.01505,0.0075,salvage,333,337,4,0,44738.97666338084,78037.4630124641,44738.97666338084,0.0,78037.4630124641,0.0,27246450.0,25859441.63144078,0,337,0,False,False
0.01505,0.0075,stop_option,333,337,4,0,40888.43271835041,65814.98763032196,40888.43271835041,0.0,65814.98763032196,0.0,27246450.0,25878238.714907143,0,337,0,False,False
0.01505,0.01,full,298,330,32,298,-56259.985364056745,-142341.32467995264,420764.9846132015,-477024.9699772583,733933.4596485924,-876274.784328545,26680500.0,16665728.406223476,0,330,0,True,True
0.01505,0.01,half,328,337,9,0,105490.31947174364,184005.03359495313,105490.31947174364,0.0,184005.0335949531,0.0,27246450.0,25690826.49354932,0,337,0,False,False
0.01505,0.01,salvage,333,337,4,0,44849.99149381107,78231.10435988955,44849.99149381107,0.0,78231.10435988955,0.0,27246450.0,25863882.22465799,0,337,0,False,False
0.01505,0.01,stop_option,333,337,4,0,40989.892849165175,65978.30025471482,40989.892849165175,0.0,65978.30025471482,0.0,27246450.0,25882297.120139737,0,337,0,False,False
0.01505,0.0125,full,298,330,32,296,-40320.85691311213,-114302.89740961604,421806.4820998679,-462127.33901298,735750.1266279204,-850053.0240375366,26680500.0,17225542.244234778,0,330,0,True,True
0.01505,0.0125,half,329,337,8,0,93290.68034158676,162725.4032058148,93290.68034158675,0.0,162725.40320581483,0.0,27246450.0,25700372.73782309,0,337,0,False,False
0.01505,0.0125,salvage,333,337,4,0,44961.00632424129,78424.74570731501,44961.00632424129,0.0,78424.74570731501,0.0,27246450.0,25868322.817875203,0,337,0,False,False
0.01505,0.0125,stop_option,333,337,4,0,41091.352979979936,66141.61287910768,41091.35297997993,0.0,66141.61287910768,0.0,27246450.0,25886355.525372323,0,337,0,False,False
0.01505,0.015,full,298,330,32,288,-18743.10470848708,-75700.02422594914,422847.97958653414,-441591.0842950213,737566.7936072487,-813266.8178331978,26680500.0,17777647.13231385,0,330,0,True,True
0.01505,0.015,half,329,337,8,0,93521.02770045484,163127.1943248415,93521.02770045486,0.0,163127.1943248415,0.0,27246450.0,25709586.632177815,0,337,0,False,False
0.01505,0.015,salvage,333,337,4,0,45072.021154671515,78618.3870547405,45072.021154671515,0.0,78618.38705474048,0.0,27246450.0,25872763.41109241,0,337,0,False,False
0.01505,0.015,stop_option,333,337,4,0,41192.8131107947,66304.92550350055,41192.8131107947,0.0,66304.92550350055,0.0,27246450.0,25890413.93060492,0,337,0,False,False
0.01505,0.0175,full,298,330,32,276,6407.422902044345,-30340.546312260267,423889.47707320057,-417482.0541711562,739383.460586577,-769724.0068988372,26680500.0,18317160.436576217,0,330,0,False,True
0.01505,0.0175,half,330,337,7,0,81301.12534849439,141812.21913034684,81301.12534849439,0.0,141812.21913034684,0.0,27246450.0,25718322.347579446,0,337,0,False,False
0.01505,0.0175,salvage,333,337,4,0,45183.03598510174,78812.02840216598,45183.03598510174,0.0,78812.02840216598,0.0,27246450.0,25877204.00430962,0,337,0,False,False
0.01505,0.0175,stop_option,333,337,4,0,41294.273241609466,66468.23812789339,41294.273241609466,0.0,66468.2381278934,0.0,27246450.0,25894472.33583751,0,337,0,False,False
0.01505,0.02,full,299,330,31,258,22643.14591858501,265.9114259017515,410782.88121537137,-388139.73529678636,716521.8404567665,-716255.929030865,26680500.0,18831790.65334826,0,330,0,False,False
0.01505,0.02,half,330,337,7,0,81500.8824132327,142160.65210118308,81500.8824132327,0.0,142160.65210118308,0.0,27246450.0,25726312.630168978,0,337,0,False,False
0.01505,0.02,salvage,333,337,4,0,45294.05081553197,79005.66974959143,45294.05081553197,0.0,79005.66974959143,0.0,27246450.0,25881644.59752683,0,337,0,False,False
0.01505,0.02,stop_option,333,337,4,0,41395.733372424234,66631.55075228625,41395.733372424234,0.0,66631.55075228626,0.0,27246450.0,25898530.7410701,0,337,0,False,False
0.01505,0.0225,full,299,330,31,246,46580.711018524424,43581.11015875958,411789.7020026639,-365208.99098413956,718278.0214382781,-674696.9112795187,26680500.0,19322785.457186945,0,330,0,False,False
0.01505,0.0225,half,330,337,7,0,81700.63947797102,142509.0850720193,81700.63947797102,0.0,142509.0850720193,0.0,27246450.0,25734302.91275851,0,337,0,False,False
0.01505,0.0225,salvage,333,337,4,0,45405.0656459622,79199.31109701691,45405.0656459622,0.0,79199.31109701691,0.0,27246450.0,25886085.19074404,0,337,0,False,False
