context,policy,technology,adcode,city,status,max_degradation_fraction,baseline_margin_usd_per_unit,lifetime_years,burn_in,central_degradation
cap,New20,T,460200,三亚,never wins at nonnegative degradation,,-96.65284427417136,25.0,0.04,0.012
cap,New20,T,460300,三沙,never wins at nonnegative degradation,,-97.22785162874573,25.0,0.04,0.012
cap,New20,T,460400,儋州,never wins at nonnegative degradation,,-94.17012504813523,25.0,0.04,0.012
cap,New20,T,500000,重庆,never wins at nonnegative degradation,,-115.27111525226668,25.0,0.04,0.012
cap,New20,T,510100,成都,never wins at nonnegative degradation,,-88.33097514475993,25.0,0.04,0.012
cap,New20,T,510300,自贡,never wins at nonnegative degradation,,-116.08710630333691,25.0,0.04,0.012
cap,New20,T,510400,攀枝花,never wins at nonnegative degradation,,-90.71135053836316,25.0,0.04,0.012
cap,New20,T,510500,泸州,never wins at nonnegative degradation,,-163.39815149249443,25.0,0.04,0.012
cap,New20,T,510600,德阳,never wins at nonnegative degradation,,-94.52564065472144,25.0,0.04,0.012
cap,New20,T,510700,绵阳,never wins at nonnegative degradation,,-86.52068348931336,25.0,0.04,0.012
cap,New20,T,510800,广元,never wins at nonnegative degradation,,-86.41371052680587,25.0,0.04,0.012
cap,New20,T,510900,遂宁,never wins at nonnegative degradation,,-88.06009494830916,25.0,0.04,0.012
cap,New20,T,511000,内江,never wins at nonnegative degradation,,-95.93848053701915,25.0,0.04,0.012
cap,New20,T,511100,乐山,never wins at nonnegative degradation,,-157.32659574912503,25.0,0.04,0.012
cap,New20,T,511300,南充,never wins at nonnegative degradation,,-94.11855550372157,25.0,0.04,0.012
cap,New20,T,511400,眉山,never wins at nonnegative degradation,,-104.55403456423376,25.0,0.04,0.012
cap,New20,T,511500,宜宾,never wins at nonnegative degradation,,-169.7861294006422,25.0,0.04,0.012
cap,New20,T,511600,广安,never wins at nonnegative degradation,,-140.41585712532572,25.0,0.04,0.012
cap,New20,T,511700,达州,never wins at nonnegative degradation,,-101.79838799573328,25.0,0.04,0.012
cap,New20,T,511800,雅安,never wins at nonnegative degradation,,-85.69102339732389,25.0,0.04,0.012
cap,New20,T,511900,巴中,never wins at nonnegative degradation,,-103.94276523923061,25.0,0.04,0.012
cap,New20,T,512000,资阳,never wins at nonnegative degradation,,-92.40537891866445,25.0,0.04,0.012
cap,New20,T,513200,阿坝,interior boundary,0.0016332351089396015,-77.92245655924046,25.0,0.04,0.012
cap,New20,T,513300,甘孜,interior boundary,0.0027060323277275705,-76.35682755054734,25.0,0.04,0.012
cap,New20,T,513400,凉山,never wins at nonnegative degradation,,-85.93924172681729,25.0,0.04,0.012
cap,New20,T,520100,贵阳,never wins at nonnegative degradation,,-135.7719665051098,25.0,0.04,0.012
cap,New20,T,520200,六盘水,never wins at nonnegative degradation,,-96.68129914793981,25.0,0.04,0.012
cap,New20,T,520300,遵义,never wins at nonnegative degradation,,-183.29551859166588,25.0,0.04,0.012
cap,New20,T,520400,安顺,never wins at nonnegative degradation,,-120.63026594193532,25.0,0.04,0.012
cap,New20,T,520500,毕节,never wins at nonnegative degradation,,-117.09567745934585,25.0,0.04,0.012
cap,New20,T,520600,铜仁,never wins at nonnegative degradation,,-138.45963967082884,25.0,0.04,0.012
cap,New20,T,522300,黔西南,never wins at nonnegative degradation,,-87.20378238405216,25.0,0.04,0.012
cap,New20,T,522600,黔东南,never wins at nonnegative degradation,,-106.67524519742837,25.0,0.04,0.012
cap,New20,T,522700,黔南,never wins at nonnegative degradation,,-104.09674346130693,25.0,0.04,0.012
cap,New20,T,530100,昆明,never wins at nonnegative degradation,,-86.54461470222135,25.0,0.04,0.012
cap,New20,T,530300,曲靖,never wins at nonnegative degradation,,-85.70909230224778,25.0,0.04,0.012
cap,New20,T,530400,玉溪,never wins at nonnegative degradation,,-88.10507541685844,25.0,0.04,0.012
cap,New20,T,530500,保山,never wins at nonnegative degradation,,-89.75260454053593,25.0,0.04,0.012
cap,New20,T,530600,昭通,never wins at nonnegative degradation,,-109.41169290095816,25.0,0.04,0.012
cap,New20,T,530700,丽江,never wins at nonnegative degradation,,-86.36302149648101,25.0,0.04,0.012
cap,New20,T,530800,普洱,never wins at nonnegative degradation,,-90.94549316910708,25.0,0.04,0.012
cap,New20,T,530900,临沧,never wins at nonnegative degradation,,-90.53193131579089,25.0,0.04,0.012
cap,New20,T,532300,楚雄,never wins at nonnegative degradation,,-87.05013175983039,25.0,0.04,0.012
cap,New20,T,532500,红河,never wins at nonnegative degradation,,-89.44501772312266,25.0,0.04,0.012
cap,New20,T,532600,文山,never wins at nonnegative degradation,,-89.33102311492213,25.0,0.04,0.012
cap,New20,T,532800,西双版纳,never wins at nonnegative degradation,,-94.67946813229243,25.0,0.04,0.012
cap,New20,T,532900,大理,never wins at nonnegative degradation,,-87.99373098953244,25.0,0.04,0.012
cap,New20,T,533100,德宏,never wins at nonnegative degradation,,-91.5005047084942,25.0,0.04,0.012
cap,New20,T,533300,怒江,never wins at nonnegative degradation,,-87.09841283655716,25.0,0.04,0.012
cap,New20,T,533400,迪庆,interior boundary,0.0010542835006681634,-81.57682688666694,25.0,0.04,0.012
cap,New20,T,540100,拉萨,interior boundary,0.0006413103844856495,-75.00178947054305,25.0,0.04,0.012
cap,New20,T,540200,日喀则,interior boundary,0.0008038676991112938,-75.06120151833626,25.0,0.04,0.012
cap,New20,T,540300,昌都,never wins at nonnegative degradation,,-75.92755893897221,25.0,0.04,0.012
cap,New20,T,540400,林芝,never wins at nonnegative degradation,,-78.25046636280798,25.0,0.04,0.012
cap,New20,T,540500,山南,never wins at nonnegative degradation,,-76.83122037046509,25.0,0.04,0.012
cap,New20,T,540600,那曲,interior boundary,0.0011397412499995596,-72.83442652931332,25.0,0.04,0.012
cap,New20,T,542500,阿里,interior boundary,0.0016312708681645914,-71.7873329313551,25.0,0.04,0.012
cap,New20,T,610100,西安,never wins at nonnegative degradation,,-87.33539830819667,25.0,0.04,0.012
cap,New20,T,610200,铜川,never wins at nonnegative degradation,,-84.7843184649778,25.0,0.04,0.012
cap,New20,T,610300,宝鸡,never wins at nonnegative degradation,,-84.10270415235188,25.0,0.04,0.012
cap,New20,T,610400,咸阳,never wins at nonnegative degradation,,-85.58653306690793,25.0,0.04,0.012
cap,New20,T,610500,渭南,never wins at nonnegative degradation,,-85.30609991804137,25.0,0.04,0.012
cap,New20,T,610600,延安,interior boundary,0.00036791136189222583,-81.13043597758453,25.0,0.04,0.012
cap,New20,T,610700,汉中,never wins at nonnegative degradation,,-86.21263060052333,25.0,0.04,0.012
cap,New20,T,610800,榆林,interior boundary,0.00148099146589189,-77.89053207535335,25.0,0.04,0.012
cap,New20,T,610900,安康,never wins at nonnegative degradation,,-87.11077446071683,25.0,0.04,0.012
cap,New20,T,611000,商洛,never wins at nonnegative degradation,,-85.35963982229818,25.0,0.04,0.012
cap,New20,T,620100,兰州,interior boundary,0.0014330452518699134,-77.1067334390957,25.0,0.04,0.012
cap,New20,T,620200,嘉峪关,interior boundary,0.002556771949691239,-74.35044371545791,25.0,0.04,0.012
cap,New20,T,620300,金昌,interior boundary,0.0023988814072232858,-75.04661340324037,25.0,0.04,0.012
cap,New20,T,620400,白银,interior boundary,0.0014282676115819016,-76.73673463725731,25.0,0.04,0.012
cap,New20,T,620500,天水,never wins at nonnegative degradation,,-79.96395087575992,25.0,0.04,0.012
cap,New20,T,620600,武威,interior boundary,0.0022679480594383966,-75.41997756585158,25.0,0.04,0.012
cap,New20,T,620700,张掖,interior boundary,0.0026115657488283263,-74.95370930338481,25.0,0.04,0.012
cap,New20,T,620800,平凉,never wins at nonnegative degradation,,-80.21494608405386,25.0,0.04,0.012
cap,New20,T,620900,酒泉,interior boundary,0.0030397073193562107,-73.7766571253776,25.0,0.04,0.012
cap,New20,T,621000,庆阳,interior boundary,0.0001269686394955727,-80.0747847764318,25.0,0.04,0.012
cap,New20,T,621100,定西,interior boundary,0.0007024603702483034,-77.58714961820353,25.0,0.04,0.012
cap,New20,T,621200,陇南,never wins at nonnegative degradation,,-81.96936871455206,25.0,0.04,0.012
cap,New20,T,622900,临夏,interior boundary,0.0013222061943260147,-76.94615620501759,25.0,0.04,0.012
cap,New20,T,623000,甘南,interior boundary,0.001480433563161654,-75.51316676686338,25.0,0.04,0.012
cap,New20,T,630100,西宁,interior boundary,0.0023869703281953047,-73.98445163798408,25.0,0.04,0.012
cap,New20,T,630200,海东,interior boundary,0.0015883718341164865,-75.80217995734245,25.0,0.04,0.012
cap,New20,T,632200,海北,interior boundary,0.0027800098679868785,-73.31482551166482,25.0,0.04,0.012
cap,New20,T,632300,黄南,interior boundary,0.0020926552391138387,-73.6563727566811,25.0,0.04,0.012
cap,New20,T,632500,海南,interior boundary,0.0027057660790440257,-72.84777910711921,25.0,0.04,0.012
cap,New20,T,632600,果洛,interior boundary,0.003177877946786368,-70.76884479929709,25.0,0.04,0.012
cap,New20,T,632700,玉树,interior boundary,0.003545309770573369,-70.11127348994205,25.0,0.04,0.012
cap,New20,T,632800,海西,interior boundary,0.0034741097747392766,-71.55805598614711,25.0,0.04,0.012
cap,New20,T,640100,银川,interior boundary,0.0020812712828593757,-77.52466783489444,25.0,0.04,0.012
cap,New20,T,640200,石嘴山,interior boundary,0.0020714295126261113,-78.60840856493553,25.0,0.04,0.012
cap,New20,T,640300,吴忠,interior boundary,0.0019284918080892056,-77.23803750258764,25.0,0.04,0.012
cap,New20,T,640400,固原,interior boundary,0.0008937439086288636,-77.38243021660504,25.0,0.04,0.012
cap,New20,T,640500,中卫,interior boundary,0.0020972305880214053,-76.13740350866283,25.0,0.04,0.012
cap,New20,T,650100,乌鲁木齐,interior boundary,0.00195545147142937,-76.77803730549476,25.0,0.04,0.012
cap,New20,T,650200,克拉玛依,interior boundary,0.0018135934403282759,-76.78660024639794,25.0,0.04,0.012
cap,New20,T,650400,吐鲁番,interior boundary,0.0018718582671858996,-80.62322767463229,25.0,0.04,0.012
cap,New20,T,650500,哈密,interior boundary,0.0022897150906310065,-77.32243234048565,25.0,0.04,0.012
cap,New20,T,652300,昌吉,interior boundary,0.0018121452566425946,-77.55270916363258,25.0,0.04,0.012
cap,New20,T,652700,博州,interior boundary,0.0008780062117345719,-79.54526257848659,25.0,0.04,0.012
cap,New20,T,652800,巴州,interior boundary,0.0026187406632949724,-78.08319361941562,25.0,0.04,0.012
cap,New20,T,652900,阿克苏,interior boundary,0.0018244601886586054,-80.61676936396827,25.0,0.04,0.012
cap,New20,T,653000,克州,interior boundary,0.0022109616929078865,-81.09985866038562,25.0,0.04,0.012
cap,New20,T,653100,喀什,interior boundary,0.002416377499718436,-80.35956009457175,25.0,0.04,0.012
cap,New20,T,653200,和田,interior boundary,0.0028985417105779725,-77.53175166866276,25.0,0.04,0.012
cap,New20,T,654000,伊犁,interior boundary,0.00110772353233628,-79.50803949338899,25.0,0.04,0.012
cap,New20,T,654200,塔城,interior boundary,0.0015899358818309399,-77.05315257319558,25.0,0.04,0.012
cap,New20,T,654300,阿勒泰,interior boundary,0.001988073045227878,-74.14943324538547,25.0,0.04,0.012
area,No subsidy,SJ,110000,北京,never wins at nonnegative degradation,,-33.57466362661836,21.5,0.0675,0.01505
area,No subsidy,SJ,120000,天津,never wins at nonnegative degradation,,-33.27972899729548,21.5,0.0675,0.01505
area,No subsidy,SJ,130100,石家庄,never wins at nonnegative degradation,,-28.890170142299382,21.5,0.0675,0.01505
area,No subsidy,SJ,130200,唐山,never wins at nonnegative degradation,,-30.434289855392763,21.5,0.0675,0.01505
area,No subsidy,SJ,130300,秦皇岛,never wins at nonnegative degradation,,-32.47636151277702,21.5,0.0675,0.01505
area,No subsidy,SJ,130400,邯郸,never wins at nonnegative degradation,,-25.5152766718075,21.5,0.0675,0.01505
area,No subsidy,SJ,130500,邢台,never wins at nonnegative degradation,,-26.679607313406294,21.5,0.0675,0.01505
area,No subsidy,SJ,130600,保定,never wins at nonnegative degradation,,-30.050387744905777,21.5,0.0675,0.01505
area,No subsidy,SJ,130700,张家口,never wins at nonnegative degradation,,-34.136286203367675,21.5,0.0675,0.01505
area,No subsidy,SJ,130800,承德,never wins at nonnegative degradation,,-32.136529106947506,21.5,0.0675,0.01505
area,No subsidy,SJ,130900,沧州,never wins at nonnegative degradation,,-30.823272070475696,21.5,0.0675,0.01505
area,No subsidy,SJ,131000,廊坊,never wins at nonnegative degradation,,-30.918143209886196,21.5,0.0675,0.01505
area,No subsidy,SJ,131100,衡水,never wins at nonnegative degradation,,-28.889074594207784,21.5,0.0675,0.01505
area,No subsidy,SJ,140100,太原,never wins at nonnegative degradation,,-31.05861271247744,21.5,0.0675,0.01505
area,No subsidy,SJ,140200,大同,never wins at nonnegative degradation,,-36.53260358063869,21.5,0.0675,0.01505
area,No subsidy,SJ,140300,阳泉,never wins at nonnegative degradation,,-29.691874184530022,21.5,0.0675,0.01505
area,No subsidy,SJ,140400,长治,never wins at nonnegative degradation,,-29.19090739016022,21.5,0.0675,0.01505
area,No subsidy,SJ,140500,晋城,never wins at nonnegative degradation,,-26.30743640442458,21.5,0.0675,0.01505
area,No subsidy,SJ,140600,朔州,never wins at nonnegative degradation,,-37.701473749800044,21.5,0.0675,0.01505
area,No subsidy,SJ,140700,晋中,never wins at nonnegative degradation,,-29.982850936119007,21.5,0.0675,0.01505
area,No subsidy,SJ,140800,运城,never wins at nonnegative degradation,,-27.216418590318284,21.5,0.0675,0.01505
area,No subsidy,SJ,140900,忻州,never wins at nonnegative degradation,,-34.43945021283996,21.5,0.0675,0.01505
area,No subsidy,SJ,141000,临汾,never wins at nonnegative degradation,,-27.9298590019028,21.5,0.0675,0.01505
area,No subsidy,SJ,141100,吕梁,never wins at nonnegative degradation,,-32.60530537465078,21.5,0.0675,0.01505
area,No subsidy,SJ,150100,呼和浩特,never wins at nonnegative degradation,,-35.7135867371249,21.5,0.0675,0.01505
area,No subsidy,SJ,150200,包头,never wins at nonnegative degradation,,-37.40435369001372,21.5,0.0675,0.01505
area,No subsidy,SJ,150300,乌海,never wins at nonnegative degradation,,-38.41446089560499,21.5,0.0675,0.01505
area,No subsidy,SJ,150400,赤峰,never wins at nonnegative degradation,,-35.04061697695816,21.5,0.0675,0.01505
area,No subsidy,SJ,150500,通辽,never wins at nonnegative degradation,,-35.18818597465557,21.5,0.0675,0.01505
area,No subsidy,SJ,150600,鄂尔多斯,never wins at nonnegative degradation,,-36.505982821551655,21.5,0.0675,0.01505
area,No subsidy,SJ,150700,呼伦贝尔,never wins at nonnegative degradation,,-29.744030488675463,21.5,0.0675,0.01505
area,No subsidy,SJ,150800,巴彦淖尔,never wins at nonnegative degradation,,-40.78339794929897,21.5,0.0675,0.01505
area,No subsidy,SJ,150900,乌兰察布,never wins at nonnegative degradation,,-37.483834845131426,21.5,0.0675,0.01505
area,No subsidy,SJ,152200,兴安,never wins at nonnegative degradation,,-34.62000773010348,21.5,0.0675,0.01505
area,No subsidy,SJ,152500,锡林郭勒,never wins at nonnegative degradation,,-37.322086428111106,21.5,0.0675,0.01505
area,No subsidy,SJ,152900,阿拉善,never wins at nonnegative degradation,,-42.786318268632385,21.5,0.0675,0.01505
area,No subsidy,SJ,210100,沈阳,never wins at nonnegative degradation,,-32.49501333955284,21.5,0.0675,0.01505
area,No subsidy,SJ,210200,大连,never wins at nonnegative degradation,,-32.789530024182596,21.5,0.0675,0.01505
area,No subsidy,SJ,210300,鞍山,never wins at nonnegative degradation,,-30.88876390237553,21.5,0.0675,0.01505
area,No subsidy,SJ,210400,抚顺,never wins at nonnegative degradation,,-28.217793327581106,21.5,0.0675,0.01505
area,No subsidy,SJ,210500,本溪,never wins at nonnegative degradation,,-27.830015772548805,21.5,0.0675,0.01505
area,No subsidy,SJ,210600,丹东,never wins at nonnegative degradation,,-27.67665146806179,21.5,0.0675,0.01505
area,No subsidy,SJ,210700,锦州,never wins at nonnegative degradation,,-33.529332079462534,21.5,0.0675,0.01505
area,No subsidy,SJ,210800,营口,never wins at nonnegative degradation,,-32.93209866862519,21.5,0.0675,0.01505
area,No subsidy,SJ,210900,阜新,never wins at nonnegative degradation,,-34.22848299756477,21.5,0.0675,0.01505
area,No subsidy,SJ,211000,辽阳,never wins at nonnegative degradation,,-31.129718193129563,21.5,0.0675,0.01505
area,No subsidy,SJ,211100,盘锦,never wins at nonnegative degradation,,-33.554053724736434,21.5,0.0675,0.01505
area,No subsidy,SJ,211200,铁岭,never wins at nonnegative degradation,,-30.689783593936383,21.5,0.0675,0.01505
area,No subsidy,SJ,211300,朝阳,never wins at nonnegative degradation,,-35.840536315365924,21.5,0.0675,0.01505
area,No subsidy,SJ,211400,葫芦岛,never wins at nonnegative degradation,,-34.99824451783171,21.5,0.0675,0.01505
area,No subsidy,SJ,220100,长春,never wins at nonnegative degradation,,-33.4187187804166,21.5,0.0675,0.01505
area,No subsidy,SJ,220200,吉林,never wins at nonnegative degradation,,-29.57098338970519,21.5,0.0675,0.01505
area,No subsidy,SJ,220300,四平,never wins at nonnegative degradation,,-32.50202606439345,21.5,0.0675,0.01505
area,No subsidy,SJ,220400,辽源,never wins at nonnegative degradation,,-29.879163899876502,21.5,0.0675,0.01505
area,No subsidy,SJ,220500,通化,never wins at nonnegative degradation,,-28.043137738611392,21.5,0.0675,0.01505
area,No subsidy,SJ,220600,白山,never wins at nonnegative degradation,,-29.409856498887095,21.5,0.0675,0.01505
