adcode,city,province,gamma,gap,raw_capacity_pct,matched_capacity_pct,raw_area_pct,raw_yield_kwh_kwp
610300,宝鸡,陕西,-0.3,1.75,2.3999714095845004,-0.3896011128587728,31.77889610215676,1384.3462360895212
610400,咸阳,陕西,-0.3,1.75,2.2756700503604455,-0.3184844647568852,31.61893223032104,1518.3817810045473
610500,渭南,陕西,-0.3,1.75,2.200371839815851,-0.3353555556818488,31.522030688968595,1562.846746694498
610600,延安,陕西,-0.3,1.75,2.036401652083053,-0.6394170996608106,31.311016857268758,1601.0133829962938
610700,汉中,陕西,-0.3,1.75,2.7667011872081426,-0.2506640842744545,32.25084198844741,1236.8771015841048
610800,榆林,陕西,-0.3,1.75,1.7905089842449096,-0.759765194865647,30.994576687596087,1710.5327773042636
610900,安康,陕西,-0.3,1.75,2.8108188823336766,-0.1582031607714751,32.30761721096147,1237.9290283623545
611000,商洛,陕西,-0.3,1.75,2.510600356494308,-0.3525857146866484,31.92126489679641,1372.9740873045243
620100,兰州,甘肃,-0.3,1.75,1.7404059265734073,-0.7318022794579826,30.930098880225575,1742.4752920468961
620200,嘉峪关,甘肃,-0.3,1.75,1.4223443573407657,-0.7012077951190188,30.52078428854128,1887.6688860792524
620300,金昌,甘肃,-0.3,1.75,1.4937163410411625,-0.7143403984020691,30.61263315427034,1873.7069586851117
620400,白银,甘肃,-0.3,1.75,1.7475206126968068,-0.7811285008287427,30.939254795706294,1734.4040991466143
620500,天水,甘肃,-0.3,1.75,2.2495138906992507,-0.782135272261697,31.58527177320394,1429.7243186129456
620600,武威,甘肃,-0.3,1.75,1.517081447293589,-0.696870362447144,30.642701794591922,1856.0762128206804
620700,张掖,甘肃,-0.3,1.75,1.400059855379121,-0.6254864552547312,30.4921062818166,1912.703361028804
620800,平凉,甘肃,-0.3,1.75,2.1527927230119426,-0.7317382731883315,31.460800950291667,1504.26302638483
620900,酒泉,甘肃,-0.3,1.75,1.3199094850547821,-0.6680633256176294,30.388960478374205,1977.6437670697337
621000,庆阳,甘肃,-0.3,1.75,2.024925907678954,-0.7248807494978582,31.296248680005554,1600.9465582120204
621100,定西,甘肃,-0.3,1.75,1.9327165354608766,-0.8442166431296139,31.177584103112576,1637.1482899865357
621200,陇南,甘肃,-0.3,1.75,2.5409139064150876,-0.7070141141085284,31.96027551457794,1318.6086256167978
622900,临夏,甘肃,-0.3,1.75,1.7892212324869927,-0.774897545887121,30.9929194751694,1721.237908430416
623000,甘南,甘肃,-0.3,1.75,1.8443939614120497,-0.9967668679029762,31.063921460937614,1721.6320272711425
630100,西宁,青海,-0.3,1.75,1.5236231074188034,-0.8351573149741887,30.65112028082888,1868.190846205867
630200,海东,青海,-0.3,1.75,1.6965132078575307,-0.7849383951630706,30.873613180672344,1759.8818139465998
632200,海北,青海,-0.3,1.75,1.425564494893905,-0.7966394823262113,30.524928295284724,1932.5699747420374
632300,黄南,青海,-0.3,1.75,1.695083956324961,-0.9730597647764848,30.871773871670392,1807.0818138472218
632500,海南,青海,-0.3,1.75,1.5431484113579197,-0.9416650531551274,30.676247465570604,1909.4141701719898
632600,果洛,青海,-0.3,1.75,1.570667853181007,-1.1284415163165806,30.711662335466315,1965.1880237826285
632700,玉树,青海,-0.3,1.75,1.5226610445883804,-1.1127495472628035,30.649882198668998,2035.4078305912794
632800,海西,青海,-0.3,1.75,1.3825840643688414,-0.8949837450890841,30.469616622726402,2050.8797229143083
640100,银川,宁夏,-0.3,1.75,1.6220412523830774,-0.5974436670665106,30.777774949978532,1791.264697432819
640200,石嘴山,宁夏,-0.3,1.75,1.6054075571894977,-0.55082875769904,30.75636898706138,1813.0057263143774
640300,吴忠,宁夏,-0.3,1.75,1.7067583383098661,-0.7025009102142099,30.886797676359667,1759.3945518351488
640400,固原,宁夏,-0.3,1.75,1.9730239587414378,-0.9089895836254968,31.22945587291406,1595.1967603301566
640500,中卫,宁夏,-0.3,1.75,1.6890583066118348,-0.7797826403607488,30.864019441111836,1767.071870413229
650100,乌鲁木齐,新疆,-0.3,1.75,1.381406415836195,-0.5273654107277204,30.46810110254128,1802.693564925863
650200,克拉玛依,新疆,-0.3,1.75,1.3426068308655337,-0.5230413971906489,30.4181697753517,1775.2380386042523
650400,吐鲁番,新疆,-0.3,1.75,1.3887353535591007,-0.2496823251232682,30.47753273918561,1870.7711478308263
650500,哈密,新疆,-0.3,1.75,1.3238916793783417,-0.3834122350503066,30.394085178750572,1878.278905385961
652300,昌吉,新疆,-0.3,1.75,1.362136301829553,-0.4285299731309533,30.443302322652933,1791.198868404796
652700,博州,新疆,-0.3,1.75,1.5485660098351506,-0.4354177326265751,30.68321939277945,1675.63955762547
652800,巴州,新疆,-0.3,1.75,1.4325366060261802,-0.517219455869522,30.53390073049018,1973.0065617197579
652900,阿克苏,新疆,-0.3,1.75,1.5368886046412067,-0.3801517127670628,30.668191697511425,1867.0583387610616
653000,克州,新疆,-0.3,1.75,1.5241852465625039,-0.3143039125792612,30.651843699739967,1956.026595234923
653100,喀什,新疆,-0.3,1.75,1.517672520863389,-0.3779527313446329,30.643462449321323,1983.7539954858198
653200,和田,新疆,-0.3,1.75,1.4196177262304932,-0.5121416135848822,30.517275377036302,2022.8274317123114
654000,伊犁,新疆,-0.3,1.75,1.5367684639301604,-0.4409970860068002,30.668037087992882,1712.7446752611593
654200,塔城,新疆,-0.3,1.75,1.382970315081855,-0.50102252574169,30.470113690175538,1740.7653928712327
654300,阿勒泰,新疆,-0.3,1.75,1.3222064771909015,-0.5975109812697776,30.39191648591879,1747.2796396816661
110000,北京,北京,-0.2,1.6,0.08205902121793951,-0.3648536257555679,28.79596620876159,1627.0379760001697
120000,天津,天津,-0.2,1.6,-0.1602899279641301,-0.5821566426735925,28.484086463532087,1632.916561797944
130100,石家庄,河北,-0.2,1.6,0.18566925769043507,-0.2330654807171095,28.92930259938047,1613.3663776147375
130200,唐山,河北,-0.2,1.6,-0.3822925221231288,-0.7915832634436848,28.198390516674145,1622.8557342262918
130300,秦皇岛,河北,-0.2,1.6,-1.0093018873154058,-1.4041475756974675,27.391489881318897,1645.7066014475245
130400,邯郸,河北,-0.2,1.6,0.15319153790436246,-0.2420714330496398,28.887506903518357,1557.7981333739397
130500,邢台,河北,-0.2,1.6,0.15711422294459876,-0.2477803729813543,28.89255502118131,1577.55177309158
130600,保定,河北,-0.2,1.6,0.20375741890037435,-0.2303072208671208,28.95258031991057,1631.9407777746646
130700,张家口,河北,-0.2,1.6,-0.4645719165148443,-0.8754429013258624,28.092504864406465,1679.4093737366188
130800,承德,河北,-0.2,1.6,-0.4734051644805004,-0.8571625412642447,28.081137325432714,1644.268252040638
130900,沧州,河北,-0.2,1.6,-0.10839293247403292,-0.5181948177919393,28.550872896014077,1641.4132715656474
131000,廊坊,河北,-0.2,1.6,0.0007001258212291361,-0.4322981170739259,28.691265150002643,1641.9624587133567
131100,衡水,河北,-0.2,1.6,0.10027157848335744,-0.3008851849306437,28.819404015028493,1615.1858205004862
140100,太原,山西,-0.2,1.6,-0.30261194513495626,-0.6953068545349828,28.300931741361456,1603.2889049358619
140200,大同,山西,-0.2,1.6,-0.57171520424395,-0.9689971945761044,27.954621777259668,1686.7143114972018
140300,阳泉,山西,-0.2,1.6,-0.4527743309024945,-0.7893976395829894,28.107687220292554,1576.7692349180531
140400,长治,山西,-0.2,1.6,-0.3973503222435393,-0.7833208915904777,28.17901257886537,1575.0780152567165
140500,晋城,山西,-0.2,1.6,-0.13583938815141527,-0.5238087612408626,28.51555195225506,1534.396571325312
140600,朔州,山西,-0.2,1.6,-0.6953216337529655,-1.0839554712036017,27.79555221300487,1703.122776402255
140700,晋中,山西,-0.2,1.6,-0.2655695544571568,-0.6392470942576889,28.348601728816615,1588.7869930291426
140800,运城,山西,-0.2,1.6,0.09354799685024062,-0.284509294111368,28.81075141334055,1556.81052722182
140900,忻州,山西,-0.2,1.6,-0.4367423007075488,-0.8255564260614467,28.128318898331962,1655.6993179767035
141000,临汾,山西,-0.2,1.6,0.01125839610744972,-0.3704486561229458,28.704852626482523,1565.426574404152
141100,吕梁,山西,-0.2,1.6,-0.40673525123481324,-0.7702622241141932,28.166935079570756,1629.3703602428864
150100,呼和浩特,内蒙古,-0.2,1.6,-0.846882471599053,-1.2230314557387656,27.600508018863557,1742.1940650503946
150200,包头,内蒙古,-0.2,1.6,-0.8721387042148421,-1.2398147246017066,27.56800568113833,1768.6079985902588
150300,乌海,内蒙古,-0.2,1.6,-0.5195493730077216,-0.8934903459421162,28.021754175442325,1798.301410872555
150400,赤峰,内蒙古,-0.2,1.6,-0.9915249690671479,-1.4030585202048584,27.414367062148216,1716.6282044876607
150500,通辽,内蒙古,-0.2,1.6,-0.9111053375076339,-1.3385408281395006,27.51785937885469,1717.8883237098262
150600,鄂尔多斯,内蒙古,-0.2,1.6,-0.6768755161798978,-1.0387035164114655,27.819290588882197,1760.1827407438234
150700,呼伦贝尔,内蒙古,-0.2,1.6,-1.3443512552172687,-1.8263608687983932,26.96031362966518,1579.7892182500807
150800,巴彦淖尔,内蒙古,-0.2,1.6,-0.6200224777048069,-0.995731707016978,27.89245497112929,1834.1907277245734
150900,乌兰察布,内蒙古,-0.2,1.6,-1.0641695029569131,-1.4402163483750563,27.32088054694637,1762.9984415635306
152200,兴安,内蒙古,-0.2,1.6,-1.0403468754723089,-1.5079224565339833,27.351537973007733,1693.1450237643405
152500,锡林郭勒,内蒙古,-0.2,1.6,-1.2485934493005835,-1.6363414704514856,27.083544698806694,1747.7282057532234
152900,阿拉善,内蒙古,-0.2,1.6,-0.48992851978439944,-0.8811516193907298,28.059873359321408,1870.2245137091581
210100,沈阳,辽宁,-0.2,1.6,-0.9231905660065709,-1.3161940620981194,27.50230685429038,1614.511907260855
210200,大连,辽宁,-0.2,1.6,-1.2395380831987324,-1.599324409923475,27.095198082418804,1625.0204676786666
210300,鞍山,辽宁,-0.2,1.6,-0.9346711383453221,-1.314045341665715,27.48753246394049,1591.4333645890483
210400,抚顺,辽宁,-0.2,1.6,-1.0315624714594351,-1.4095581332329132,27.362842654520804,1534.512758376698
210500,本溪,辽宁,-0.2,1.6,-0.9370783105309144,-1.3165775288354498,27.484434665289005,1533.472788161338
210600,丹东,辽宁,-0.2,1.6,-0.9948564414595573,-1.3652129000788271,27.410079778194675,1534.5649912886652
210700,锦州,辽宁,-0.2,1.6,-0.9722365705841396,-1.3684125931001323,27.439189372395756,1635.5824818581111
210800,营口,辽宁,-0.2,1.6,-1.0678585146944863,-1.4415905910109328,27.316133144307564,1626.625375918821
210900,阜新,辽宁,-0.2,1.6,-0.8962848932120404,-1.2988223752852246,27.536931862588144,1645.4761272846447
211000,辽阳,辽宁,-0.2,1.6,-0.8407438543186596,-1.2267260787013343,27.608407827795812,1595.684791997453
211100,盘锦,辽宁,-0.2,1.6,-1.0486215138741373,-1.432554619721904,27.340889310715877,1635.125786202066
211200,铁岭,辽宁,-0.2,1.6,-1.0632860525151777,-1.4524846992468476,27.322017462536973,1575.2218007916651
211300,朝阳,辽宁,-0.2,1.6,-0.86023108902199,-1.270705517690085,27.58332963449226,1679.4943108347645
211400,葫芦岛,辽宁,-0.2,1.6,-1.0701888742620902,-1.4617628812993,27.31313419609387,1666.3614480856963
220100,长春,吉林,-0.2,1.6,-1.2893832773326896,-1.6869215621337696,27.031052120573772,1606.4985001148455
220200,吉林,吉林,-0.2,1.6,-1.1363954604294513,-1.5376857775922237,27.22793269926016,1544.2526165291072
220300,四平,吉林,-0.2,1.6,-1.1363795771984764,-1.5251142023570696,27.227953139447926,1597.9378159868202
220400,辽源,吉林,-0.2,1.6,-1.2155873202415513,-1.590385181843923,27.12602040648642,1549.720214202861
220500,通化,吉林,-0.2,1.6,-1.2315456555346826,-1.591793059868507,27.10548356668452,1515.026489641901
220600,白山,吉林,-0.2,1.6,-1.1775785069513933,-1.5487233507785247,27.174934086720715,1546.3026436672671
220700,松原,吉林,-0.2,1.6,-1.2523748390439127,-1.6688070817981626,27.078678414575876,1649.389497445496
220800,白城,吉林,-0.2,1.6,-1.058656914420253,-1.520070920731709,27.327974717208605,1709.4371603467137
222400,延边,吉林,-0.2,1.6,-1.1381940691813752,-1.559417351033454,27.22561806310757,1536.4863382550245
230100,哈尔滨,黑龙江,-0.2,1.6,-1.316414167636104,-1.7565904716913328,26.99626596940783,1539.920224035866
230200,齐齐哈尔,黑龙江,-0.2,1.6,-1.1641493281904447,-1.6415664235721716,27.192216145771276,1611.4369507787417
230300,鸡西,黑龙江,-0.2,1.6,-1.2412500750069277,-1.6993056045398025,27.092994913926518,1565.3027137092868
230400,鹤岗,黑龙江,-0.2,1.6,-1.1375268280799822,-1.6342992268760792,27.22647673811074,1557.0411639890638
230500,双鸭山,黑龙江,-0.2,1.6,-1.2882167063053784,-1.7646252866903245,27.03255338507695,1523.6197081820867
230600,大庆,黑龙江,-0.2,1.6,-1.2793305489049334,-1.7171915408103589,27.04398901339502,1623.914631887222
230700,伊春,黑龙江,-0.2,1.6,-1.1293250796510557,-1.6287064206807256,27.23703159803106,1542.5914902775407
230800,佳木斯,黑龙江,-0.2,1.6,-1.2734847838978602,-1.7581157011525073,27.051511949670303,1549.5366085527403
230900,七台河,黑龙江,-0.2,1.6,-1.3071681957526171,-1.7740063994607258,27.008164644294407,1557.4858315602075
231000,牡丹江,黑龙江,-0.2,1.6,-1.327217084002963,-1.7499610464266846,26.98236365699589,1517.8311013300893
231100,黑河,黑龙江,-0.2,1.6,-1.101965709142072,-1.6215563183066828,27.27224047156973,1546.373555373356
231200,绥化,黑龙江,-0.2,1.6,-1.3304550975278162,-1.7779571472836595,26.97819664559935,1564.606593428939
232700,大兴安岭,黑龙江,-0.2,1.6,-1.2064975101772069,-1.7577489966532744,27.13771811615926,1508.4251959726926
310000,上海,上海,-0.2,1.6,-0.3168665062370346,-0.6208734976468233,28.282587494770418,1366.679087808631
320100,南京,江苏,-0.2,1.6,-0.05807803824159352,-0.3990187045865956,28.61562331662626,1365.6235812846119
320200,无锡,江苏,-0.2,1.6,-0.11942361367981436,-0.4375192024489993,28.53667747220152,1388.622570014525
320300,徐州,江苏,-0.2,1.6,-0.12696415150329488,-0.4701968194764094,28.526973526617194,1451.1342515406984
320400,常州,江苏,-0.2,1.6,-0.022030782846194086,-0.3462860816065505,28.66201266086268,1366.7789207088226
320500,苏州,江苏,-0.2,1.6,-0.11872005138822139,-0.4322000198913489,28.537582889076617,1346.5239456755814
320600,南通,江苏,-0.2,1.6,-0.18085937548709685,-0.5054114587583314,28.457615566609995,1387.8518544341425
320700,连云港,江苏,-0.2,1.6,-0.3917769634858681,-0.7129612090964077,28.1861849545463,1427.760302590345
320800,淮安,江苏,-0.2,1.6,-0.18338603916999707,-0.5225113500931133,28.45436399391548,1434.2286516432687
320900,盐城,江苏,-0.2,1.6,-0.24116432589631476,-0.5787372302316185,28.380008906324548,1442.812167060497
321000,扬州,江苏,-0.2,1.6,-0.06144139849989516,-0.3974368385387228,28.611294996061986,1413.5869186314471
321100,镇江,江苏,-0.2,1.6,0.0009876350909987508,-0.3287396456584934,28.6916351467289,1385.3593919873415
321200,泰州,江苏,-0.2,1.6,-0.07520084790049175,-0.4101089215168163,28.59358791052258,1403.0004212356896
321300,宿迁,江苏,-0.2,1.6,-0.23054830413060667,-0.5639094606850303,28.39367070339367,1431.5454993262842
330100,杭州,浙江,-0.2,1.6,0.46548986854473284,0.1430335304135166,29.289404762471104,1207.4621796365493
330200,宁波,浙江,-0.2,1.6,-0.31051354896662886,-0.6056521663271308,28.290763138616338,1243.1014540818828
330300,温州,浙江,-0.2,1.6,0.27742685670588685,-0.0083700799895169,29.047385787693813,1251.20126934755
330400,嘉兴,浙江,-0.2,1.6,0.045896685026547424,-0.2737935682358028,28.749428766629737,1360.7053560263105
330500,湖州,浙江,-0.2,1.6,0.16416305092654682,-0.1558670296074482,28.901626183579964,1309.0139886604372
330600,绍兴,浙江,-0.2,1.6,0.26062883116131363,-0.0481937813191057,29.025768347449564,1189.048495142256
330700,金华,浙江,-0.2,1.6,0.6537030583056103,0.3423549609001153,29.531617001763124,1242.1650209905215
330800,衢州,浙江,-0.2,1.6,0.6901260638723983,0.3746569799209176,29.578489900263417,1219.5095074628068
330900,舟山,浙江,-0.2,1.6,-1.2979114628456356,-1.5582894158244764,27.020077167581302,1284.640539610573
331000,台州,浙江,-0.2,1.6,0.02173419316644498,-0.2660563660268566,28.718333967865938,1192.5789590337238
331100,丽水,浙江,-0.2,1.6,0.7078660047881158,0.4096628350702236,29.601319494828825,1216.6797959262835
340100,合肥,安徽,-0.2,1.6,0.06484784947091704,-0.2659750081301038,28.77381708916491,1346.9368197892109
340200,芜湖,安徽,-0.2,1.6,0.2318993881738507,-0.105151128847658,28.988796322649147,1343.9285432807167
340300,蚌埠,安徽,-0.2,1.6,-0.08289624362034509,-0.4137838133476901,28.583684677747478,1356.4820708219622
340400,淮南,安徽,-0.2,1.6,0.05559111101995917,-0.2753265658709591,28.761904558743456,1382.1820680560722
340500,马鞍山,安徽,-0.2,1.6,-0.06395655070939865,-0.4093970812109826,28.608058237524524,1344.6677800692057
340600,淮北,安徽,-0.2,1.6,-0.053859701193903486,-0.3805080422299545,28.62105190993425,1438.1770805761844
340700,铜陵,安徽,-0.2,1.6,0.373633050454103,0.0444689307002477,29.171193888768588,1343.4129956169877
340800,安庆,安徽,-0.2,1.6,0.31482372044848717,-0.0086267420803531,29.095511947826914,1314.2836839511551
341000,黄山,安徽,-0.2,1.6,0.5119023071924911,0.1938841039132777,29.349133098780356,1243.4249482509902
341100,滁州,安徽,-0.2,1.6,-0.09653492573409306,-0.4293886818849568,28.566133008069293,1370.397519723789
341200,阜阳,安徽,-0.2,1.6,0.08738543572186508,-0.2492489731874436,28.80282079098313,1400.3488815094631
341300,宿州,安徽,-0.2,1.6,-0.08425468279134041,-0.4186546832980919,28.581936497431503,1436.0118223876584
341500,六安,安徽,-0.2,1.6,0.3116380880232583,-0.0243039958634061,29.091412345858238,1305.7128414788945
341600,亳州,安徽,-0.2,1.6,0.05560998299480868,-0.2786105804222893,28.761928845156625,1437.6510224318777
341700,池州,安徽,-0.2,1.6,0.41134309647676837,0.0895157767949017,29.21972308431837,1318.6067207082888
341800,宣城,安徽,-0.2,1.6,0.3911650065206773,0.0553849163581476,29.193755826874245,1310.9471825348433
